n,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
1736,1736,6.0127515,8.5859357e-06,6.0127471,3.7360883,1.5914032,1.4432046
1737,1737,6.0095499,8.5859339e-06,6.0095454,3.73426,1.5914037,1.4432065
1738,1738,6.0063516,8.5859188e-06,6.0063472,3.732434,1.5914042,1.4432084
1739,1739,6.0031568,8.5862014e-06,6.0031523,3.7306101,1.5914046,1.4432103
1740,1740,5.9999653,8.5859286e-06,5.9999609,3.7287884,1.5914051,1.4432122
1741,1741,5.9967772,8.5859268e-06,5.9967728,3.7269688,1.5914056,1.4432141
1742,1742,5.9935925,8.585925e-06,5.9935881,3.7251514,1.591406,1.443216
1743,1743,5.9904112,8.5859232e-06,5.9904068,3.7233362,1.5914065,1.4432179
1744,1744,5.9872333,8.5859215e-06,5.9872288,3.7215231,1.591407,1.4432198
1745,1745,5.9840587,8.5859118e-06,5.9840542,3.7197122,1.5914074,1.4432217
1746,1746,5.9808875,8.5859108e-06,5.980883,3.7179034,1.5914079,1.4432236
1747,1747,5.9777196,8.5861923e-06,5.9777151,3.7160968,1.5914083,1.4432255
1748,1748,5.9745551,8.5859088e-06,5.9745506,3.7142923,1.5914088,1.4432274
1749,1749,5.9713939,8.5859126e-06,5.9713894,3.7124899,1.5914093,1.4432293
1750,1750,5.968236,8.5859109e-06,5.9682316,3.7106897,1.5914097,1.4432312
1751,1751,5.9650815,8.585624e-06,5.9650771,3.7088916,1.5914102,1.4432331
1752,1752,5.9619304,8.5861867e-06,5.9619259,3.7070956,1.5914107,1.4432349
1753,1753,5.9587825,8.5856222e-06,5.958778,3.7053018,1.5914111,1.4432368
1754,1754,5.955638,8.5859038e-06,5.9556335,3.70351,1.5914116,1.4432387
1755,1755,5.9524967,8.5859021e-06,5.9524923,3.7017204,1.591412,1.4432406
1756,1756,5.9493588,8.5859009e-06,5.9493544,3.6999329,1.5914125,1.4432425
1757,1757,5.9462242,8.5858986e-06,5.9462197,3.6981475,1.591413,1.4432443
1758,1758,5.9430929,8.5858969e-06,5.9430884,3.6963642,1.5914134,1.4432462
1759,1759,5.9399648,8.5858951e-06,5.9399604,3.694583,1.5914139,1.4432481
1760,1760,5.9368401,8.5858934e-06,5.9368356,3.692804,1.5914143,1.4432499
1761,1761,5.9337186,8.5858917e-06,5.9337142,3.691027,1.5914148,1.4432518
1762,1762,5.9306004,8.58589e-06,5.930596,3.689252,1.5914152,1.4432536
1763,1763,5.9274855,8.5858882e-06,5.927481,3.6874792,1.5914157,1.4432555
1764,1764,5.9243738,8.5858865e-06,5.9243694,3.6857085,1.5914162,1.4432574
1765,1765,5.9212654,8.585612e-06,5.921261,3.6839398,1.5914166,1.4432592
1766,1766,5.9181603,8.5858831e-06,5.9181558,3.6821733,1.5914171,1.4432611
1767,1767,5.9150584,8.5858814e-06,5.915054,3.6804088,1.5914175,1.4432629
1768,1768,5.9119598,8.5858797e-06,5.9119553,3.6786463,1.591418,1.4432648
1769,1769,5.9088643,8.5858779e-06,5.9088599,3.6768859,1.5914184,1.4432666
1770,1770,5.9057722,8.5858762e-06,5.9057677,3.6751276,1.5914189,1.4432684
1771,1771,5.9026832,8.5858745e-06,5.9026788,3.6733714,1.5914193,1.4432703
1772,1772,5.8995975,8.5858853e-06,5.8995931,3.6716172,1.5914198,1.4432721
1773,1773,5.896515,8.5858843e-06,5.8965106,3.6698651,1.5914202,1.443274
1774,1774,5.8934357,8.5858694e-06,5.8934313,3.668115,1.5914207,1.4432758
1775,1775,5.8903597,8.5856036e-06,5.8903552,3.666367,1.5914212,1.4432776
1776,1776,5.8872868,8.5858814e-06,5.8872823,3.664621,1.5914216,1.4432795
1777,1777,5.8842171,8.5858644e-06,5.8842127,3.662877,1.5914221,1.4432813
1778,1778,5.8811506,8.5858627e-06,5.8811462,3.6611351,1.5914225,1.4432831
1779,1779,5.8780873,8.585861e-06,5.8780829,3.6593952,1.591423,1.4432849
1780,1780,5.8750272,8.5858593e-06,5.8750228,3.6576573,1.5914234,1.4432868
1781,1781,5.8719703,8.5858766e-06,5.8719659,3.6559215,1.5914239,1.4432886
1782,1782,5.8689166,8.585856e-06,5.8689121,3.6541877,1.5914243,1.4432904
1783,1783,5.865866,8.5858543e-06,5.8658615,3.6524559,1.5914248,1.4432922
1784,1784,5.8628186,8.5858526e-06,5.8628141,3.6507262,1.5914252,1.443294
1785,1785,5.8597743,8.585851e-06,5.8597699,3.6489984,1.5914257,1.4432959
1786,1786,5.8567332,8.5864264e-06,5.8567288,3.6472727,1.5914261,1.4432977
1787,1787,5.8536953,8.5864252e-06,5.8536908,3.6455489,1.5914266,1.4432995
1788,1788,5.8506605,8.5861469e-06,5.850656,3.6438272,1.591427,1.4433013
1789,1789,5.8476288,8.5861458e-06,5.8476243,3.6421075,1.5914274,1.4433031
1790,1790,5.8446003,8.5861447e-06,5.8445958,3.6403897,1.5914279,1.4433049
1791,1791,5.8415749,8.585841e-06,5.8415704,3.638674,1.5914283,1.4433067
1792,1792,5.8385526,8.5858393e-06,5.8385481,3.6369602,1.5914288,1.4433085
1793,1793,5.8355335,8.5861415e-06,5.835529,3.6352485,1.5914292,1.4433103
1794,1794,5.8325174,8.5858642e-06,5.832513,3.6335387,1.5914297,1.4433121
1795,1795,5.8295045,8.5861393e-06,5.8295,3.6318309,1.5914301,1.4433139
1796,1796,5.8264947,8.5858328e-06,5.8264902,3.630125,1.5914306,1.4433157
1797,1797,5.823488,8.5858311e-06,5.8234835,3.6284212,1.591431,1.4433175
1798,1798,5.8204843,8.5858295e-06,5.8204799,3.6267193,1.5914315,1.4433192
1799,1799,5.8174838,8.5858279e-06,5.8174794,3.6250194,1.5914319,1.443321
1800,1800,5.8144864,8.586134e-06,5.8144819,3.6233215,1.5914323,1.4433228
1801,1801,5.811492,8.5858246e-06,5.8114876,3.6216255,1.5914328,1.4433246
1802,1802,5.8085007,8.5861318e-06,5.8084963,3.6199315,1.5914332,1.4433264
1803,1803,5.8055125,8.5858214e-06,5.8055081,3.6182394,1.5914337,1.4433282
1804,1804,5.8025274,8.5858197e-06,5.8025229,3.6165493,1.5914341,1.4433299
1805,1805,5.7995453,8.5858181e-06,5.7995409,3.6148611,1.5914346,1.4433317
1806,1806,5.7965663,8.5858529e-06,5.7965618,3.6131749,1.591435,1.4433335
1807,1807,5.7935903,8.5858149e-06,5.7935859,3.6114906,1.5914354,1.4433353
1808,1808,5.7906174,8.5861255e-06,5.790613,3.6098083,1.5914359,1.443337
1809,1809,5.7876476,8.5858117e-06,5.7876431,3.6081279,1.5914363,1.4433388
1810,1810,5.7846807,8.5858101e-06,5.7846763,3.6064494,1.5914368,1.4433406
1811,1811,5.7817169,8.5858085e-06,5.7817125,3.6047729,1.5914372,1.4433423
1812,1812,5.7787562,8.5858473e-06,5.7787517,3.6030983,1.5914376,1.4433441
1813,1813,5.7757984,8.5858464e-06,5.775794,3.6014256,1.5914381,1.4433458
1814,1814,5.7728437,8.5866666e-06,5.7728393,3.5997548,1.5914385,1.4433476
1815,1815,5.769892,8.5861181e-06,5.7698876,3.598086,1.5914389,1.4433493
1816,1816,5.7669433,8.5858005e-06,5.7669389,3.5964191,1.5914394,1.4433511
1817,1817,5.7639977,8.5857989e-06,5.7639932,3.594754,1.5914398,1.4433528
1818,1818,5.761055,8.5857973e-06,5.7610505,3.5930909,1.5914403,1.4433546
1819,1819,5.7581153,8.5857957e-06,5.7581109,3.5914297,1.5914407,1.4433563
1820,1820,5.7551786,8.5858399e-06,5.7551742,3.5897704,1.5914411,1.4433581
1821,1821,5.752245,8.585839e-06,5.7522405,3.588113,1.5914416,1.4433598
1822,1822,5.7493143,8.5863835e-06,5.7493098,3.5864575,1.591442,1.4433616
1823,1823,5.7463865,8.5857894e-06,5.7463821,3.5848039,1.5914424,1.4433633
1824,1824,5.7434618,8.5857878e-06,5.7434573,3.5831522,1.5914429,1.4433651
1825,1825,5.74054,8.5863799e-06,5.7405355,3.5815023,1.5914433,1.4433668
1826,1826,5.7376212,8.5858344e-06,5.7376167,3.5798544,1.5914437,1.4433685
1827,1827,5.7347053,8.5861055e-06,5.7347009,3.5782083,1.5914442,1.4433703
1828,1828,5.7317924,8.5857816e-06,5.731788,3.5765641,1.5914446,1.443372
1829,1829,5.7288825,8.58578e-06,5.728878,3.5749218,1.591445,1.4433737
1830,1830,5.7259755,8.5857784e-06,5.7259711,3.5732814,1.5914455,1.4433754
1831,1831,5.7230715,8.5857769e-06,5.723067,3.5716428,1.5914459,1.4433772
1832,1832,5.7201704,8.5861004e-06,5.7201659,3.5700061,1.5914463,1.4433789
1833,1833,5.7172722,8.5855567e-06,5.7172677,3.5683713,1.5914468,1.4433806
1834,1834,5.714377,8.5857722e-06,5.7143725,3.5667383,1.5914472,1.4433823
1835,1835,5.7114846,8.5857707e-06,5.7114802,3.5651072,1.5914476,1.4433841
1836,1836,5.7085953,8.5857691e-06,5.7085908,3.5634779,1.5914481,1.4433858
1837,1837,5.7057088,8.5858244e-06,5.7057043,3.5618505,1.5914485,1.4433875
1838,1838,5.7028252,8.5857661e-06,5.7028208,3.5602249,1.5914489,1.4433892
1839,1839,5.6999446,8.5857645e-06,5.6999401,3.5586012,1.5914493,1.4433909
1840,1840,5.6970668,8.585763e-06,5.6970624,3.5569793,1.5914498,1.4433926
1841,1841,5.694192,8.5857614e-06,5.6941875,3.5553593,1.5914502,1.4433943
1842,1842,5.69132,8.5857599e-06,5.6913156,3.5537411,1.5914506,1.443396
1843,1843,5.688451,8.5857584e-06,5.6884465,3.5521247,1.5914511,1.4433977
1844,1844,5.6855848,8.5857569e-06,5.6855803,3.5505102,1.5914515,1.4433994
1845,1845,5.6827215,8.5857553e-06,5.682717,3.5488975,1.5914519,1.4434011
1846,1846,5.6798611,8.5857538e-06,5.6798566,3.5472866,1.5914523,1.4434028
1847,1847,5.6770036,8.5857523e-06,5.6769991,3.5456775,1.5914528,1.4434045
1848,1848,5.6741489,8.5857508e-06,5.6741444,3.5440703,1.5914532,1.4434062
1849,1849,5.6712971,8.5858136e-06,5.6712926,3.5424649,1.5914536,1.4434079
1850,1850,5.6684482,8.5857477e-06,5.6684437,3.5408613,1.591454,1.4434096
1851,1851,5.6656021,8.5857462e-06,5.6655976,3.5392595,1.5914545,1.4434113
1852,1852,5.6627588,8.5860799e-06,5.6627544,3.5376595,1.5914549,1.443413
1853,1853,5.6599185,8.5857432e-06,5.659914,3.5360613,1.5914553,1.4434147
1854,1854,5.6570809,8.5857417e-06,5.6570765,3.5344649,1.5914557,1.4434163
1855,1855,5.6542462,8.5860769e-06,5.6542417,3.5328704,1.5914562,1.443418
1856,1856,5.6514144,8.5857387e-06,5.6514099,3.5312776,1.5914566,1.4434197
1857,1857,5.6485853,8.5857372e-06,5.6485809,3.5296866,1.591457,1.4434214
1858,1858,5.6457591,8.5857357e-06,5.6457546,3.5280974,1.5914574,1.4434231
1859,1859,5.6429357,8.5855366e-06,5.6429313,3.52651,1.5914579,1.4434247
1860,1860,5.6401152,8.5858038e-06,5.6401107,3.5249244,1.5914583,1.4434264
1861,1861,5.6372974,8.5857312e-06,5.6372929,3.5233405,1.5914587,1.4434281
1862,1862,5.6344825,8.5858021e-06,5.634478,3.5217585,1.5914591,1.4434298
1863,1863,5.6316703,8.5858012e-06,5.6316659,3.5201782,1.5914596,1.4434314
1864,1864,5.628861,8.5855328e-06,5.6288565,3.5185997,1.59146,1.4434331
1865,1865,5.6260545,8.5857253e-06,5.62605,3.517023,1.5914604,1.4434348
1866,1866,5.6232507,8.5857986e-06,5.6232463,3.515448,1.5914608,1.4434364
1867,1867,5.6204498,8.5857977e-06,5.6204453,3.5138748,1.5914612,1.4434381
1868,1868,5.6176516,8.5860638e-06,5.6176471,3.5123034,1.5914617,1.4434397
1869,1869,5.6148562,8.5857959e-06,5.6148517,3.5107337,1.5914621,1.4434414
1870,1870,5.6120636,8.5857951e-06,5.6120591,3.5091658,1.5914625,1.443443
1871,1871,5.6092738,8.5857164e-06,5.6092693,3.5075996,1.5914629,1.4434447
1872,1872,5.6064867,8.585715e-06,5.6064822,3.5060352,1.5914633,1.4434464
1873,1873,5.6037024,8.5857135e-06,5.6036979,3.5044726,1.5914637,1.443448
1874,1874,5.6009208,8.5857916e-06,5.6009164,3.5029117,1.5914642,1.4434497
1875,1875,5.598142,8.5857106e-06,5.5981376,3.5013525,1.5914646,1.4434513
1876,1876,5.595366,8.5857091e-06,5.5953615,3.4997951,1.591465,1.4434529
1877,1877,5.5925927,8.5857077e-06,5.5925882,3.4982394,1.5914654,1.4434546
1878,1878,5.5898222,8.5857062e-06,5.5898177,3.4966854,1.5914658,1.4434562
1879,1879,5.5870544,8.5857048e-06,5.5870499,3.4951332,1.5914662,1.4434579
1880,1880,5.5842893,8.5857864e-06,5.5842848,3.4935827,1.5914667,1.4434595
1881,1881,5.581527,8.5857019e-06,5.5815225,3.492034,1.5914671,1.4434611
1882,1882,5.5787673,8.5857004e-06,5.5787629,3.490487,1.5914675,1.4434628
1883,1883,5.5760105,8.585699e-06,5.576006,3.4889416,1.5914679,1.4434644
1884,1884,5.5732563,8.5856975e-06,5.5732518,3.4873981,1.5914683,1.443466
1885,1885,5.5705048,8.5856961e-06,5.5705004,3.4858562,1.5914687,1.4434677
1886,1886,5.5677561,8.5852515e-06,5.5677516,3.484316,1.5914691,1.4434693
1887,1887,5.5650101,8.5852509e-06,5.5650056,3.4827776,1.5914696,1.4434709
1888,1888,5.5622667,8.5852503e-06,5.5622623,3.4812409,1.59147,1.4434726
1889,1889,5.5595261,8.5857786e-06,5.5595216,3.4797058,1.5914704,1.4434742
1890,1890,5.5567882,8.5856889e-06,5.5567837,3.4781725,1.5914708,1.4434758
1891,1891,5.5540529,8.5856875e-06,5.5540485,3.4766409,1.5914712,1.4434774
1892,1892,5.5513204,8.5856861e-06,5.5513159,3.475111,1.5914716,1.443479
1893,1893,5.5485905,8.5857752e-06,5.548586,3.4735828,1.591472,1.4434807
1894,1894,5.5458633,8.5855105e-06,5.5458588,3.4720562,1.5914724,1.4434823
1895,1895,5.5431388,8.5849822e-06,5.5431343,3.4705314,1.5914729,1.4434839
1896,1896,5.540417,8.5852454e-06,5.5404125,3.4690082,1.5914733,1.4434855
1897,1897,5.5376978,8.5855083e-06,5.5376933,3.4674868,1.5914737,1.4434871
1898,1898,5.5349813,8.5856776e-06,5.5349768,3.465967,1.5914741,1.4434887
1899,1899,5.5322674,8.5855068e-06,5.5322629,3.4644489,1.5914745,1.4434903
1900,1900,5.5295562,8.5855061e-06,5.5295517,3.4629325,1.5914749,1.4434919
1901,1901,5.5268477,8.5849793e-06,5.5268432,3.4614177,1.5914753,1.4434935
1902,1902,5.5241418,8.585672e-06,5.5241373,3.4599047,1.5914757,1.4434951
1903,1903,5.5214385,8.5856706e-06,5.5214341,3.4583933,1.5914761,1.4434967
1904,1904,5.5187379,8.5856692e-06,5.5187335,3.4568835,1.5914765,1.4434983
1905,1905,5.51604,8.5856678e-06,5.5160355,3.4553755,1.5914769,1.4434999
1906,1906,5.5133446,8.5855017e-06,5.5133401,3.4538691,1.5914773,1.4435015
1907,1907,5.5106519,8.5857634e-06,5.5106474,3.4523643,1.5914778,1.4435031
1908,1908,5.5079618,8.5857625e-06,5.5079573,3.4508612,1.5914782,1.4435047
1909,1909,5.5052744,8.5856622e-06,5.5052699,3.4493598,1.5914786,1.4435063
1910,1910,5.5025895,8.5856608e-06,5.502585,3.44786,1.591479,1.4435079
1911,1911,5.4999073,8.5852362e-06,5.4999028,3.4463619,1.5914794,1.4435095
1912,1912,5.4972277,8.585658e-06,5.4972232,3.4448654,1.5914798,1.443511
1913,1913,5.4945506,8.585235e-06,5.4945462,3.4433706,1.5914802,1.4435126
1914,1914,5.4918762,8.5854959e-06,5.4918718,3.4418774,1.5914806,1.4435142
1915,1915,5.4892044,8.5856539e-06,5.4891999,3.4403858,1.591481,1.4435158
1916,1916,5.4865352,8.5856525e-06,5.4865307,3.4388959,1.5914814,1.4435174
1917,1917,5.4838686,8.5856511e-06,5.4838641,3.4374076,1.5914818,1.4435189
1918,1918,5.4812045,8.5856498e-06,5.4812001,3.435921,1.5914822,1.4435205
1919,1919,5.4785431,8.5856484e-06,5.4785386,3.434436,1.5914826,1.4435221
1920,1920,5.4758842,8.585647e-06,5.4758797,3.4329526,1.591483,1.4435237
1921,1921,5.4732279,8.5854909e-06,5.4732234,3.4314708,1.5914834,1.4435252
1922,1922,5.4705742,8.5856443e-06,5.4705697,3.4299907,1.5914838,1.4435268
1923,1923,5.467923,8.5856429e-06,5.4679185,3.4285121,1.5914842,1.4435284
1924,1924,5.4652744,8.5854888e-06,5.4652699,3.4270352,1.5914846,1.4435299
1925,1925,5.4626284,8.5856402e-06,5.4626239,3.4255599,1.591485,1.4435315
1926,1926,5.4599849,8.5856388e-06,5.4599804,3.4240863,1.5914854,1.4435331
1927,1927,5.457344,8.5856375e-06,5.4573395,3.4226142,1.5914858,1.4435346
1928,1928,5.4547056,8.5856361e-06,5.4547011,3.4211437,1.5914862,1.4435362
1929,1929,5.4520698,8.5856348e-06,5.4520653,3.4196749,1.5914866,1.4435377
1930,1930,5.4494365,8.5856334e-06,5.449432,3.4182076,1.591487,1.4435393
1931,1931,5.4468058,8.5852242e-06,5.4468013,3.416742,1.5914874,1.4435409
1932,1932,5.4441776,8.5856307e-06,5.4441731,3.4152779,1.5914878,1.4435424
1933,1933,5.4415519,8.5852231e-06,5.4415474,3.4138155,1.5914882,1.443544
1934,1934,5.4389287,8.5854817e-06,5.4389242,3.4123546,1.5914886,1.4435455
1935,1935,5.4363081,8.5856267e-06,5.4363036,3.4108953,1.591489,1.4435471
1936,1936,5.43369,8.5854803e-06,5.4336855,3.4094377,1.5914894,1.4435486
1937,1937,5.4310744,8.585624e-06,5.4310699,3.4079816,1.5914898,1.4435501
1938,1938,5.4284613,8.5856227e-06,5.4284569,3.4065271,1.5914902,1.4435517
1939,1939,5.4258508,8.5856214e-06,5.4258463,3.4050741,1.5914906,1.4435532
1940,1940,5.4232427,8.58562e-06,5.4232382,3.4036228,1.591491,1.4435548
1941,1941,5.4206372,8.5856187e-06,5.4206327,3.402173,1.5914914,1.4435563
1942,1942,5.4180341,8.5854761e-06,5.4180296,3.4007248,1.5914918,1.4435579
1943,1943,5.4154336,8.5854754e-06,5.4154291,3.3992782,1.5914922,1.4435594
1944,1944,5.4128355,8.5852166e-06,5.412831,3.3978331,1.5914926,1.4435609
1945,1945,5.4102399,8.5856134e-06,5.4102354,3.3963896,1.591493,1.4435625
1946,1946,5.4076468,8.5856121e-06,5.4076423,3.3949477,1.5914934,1.443564
1947,1947,5.4050562,8.5854726e-06,5.4050517,3.3935073,1.5914938,1.4435655
1948,1948,5.4024681,8.5854719e-06,5.4024636,3.3920685,1.5914942,1.443567
1949,1949,5.3998824,8.5854713e-06,5.3998779,3.3906313,1.5914945,1.4435686
1950,1950,5.3972992,8.5856068e-06,5.3972947,3.3891956,1.5914949,1.4435701
1951,1951,5.3947185,8.5856055e-06,5.394714,3.3877614,1.5914953,1.4435716
1952,1952,5.3921402,8.5856042e-06,5.3921358,3.3863289,1.5914957,1.4435731
1953,1953,5.3895644,8.5856029e-06,5.38956,3.3848978,1.5914961,1.4435747
1954,1954,5.3869911,8.5849538e-06,5.3869866,3.3834683,1.5914965,1.4435762
1955,1955,5.3844202,8.5856003e-06,5.3844157,3.3820404,1.5914969,1.4435777
1956,1956,5.3818518,8.585599e-06,5.3818473,3.380614,1.5914973,1.4435792
1957,1957,5.3792858,8.5855977e-06,5.3792813,3.3791891,1.5914977,1.4435807
1958,1958,5.3767222,8.5855964e-06,5.3767177,3.3777658,1.5914981,1.4435822
1959,1959,5.3741611,8.5855951e-06,5.3741566,3.376344,1.5914985,1.4435838
1960,1960,5.3716024,8.5854637e-06,5.3715979,3.3749237,1.5914989,1.4435853
1961,1961,5.3690462,8.5852068e-06,5.3690417,3.373505,1.5914992,1.4435868
1962,1962,5.3664924,8.5849501e-06,5.3664879,3.3720878,1.5914996,1.4435883
1963,1963,5.363941,8.5854616e-06,5.3639365,3.3706721,1.5915,1.4435898
1964,1964,5.361392,8.5855886e-06,5.3613875,3.3692579,1.5915004,1.4435913
1965,1965,5.3588455,8.5855873e-06,5.358841,3.3678453,1.5915008,1.4435928
1966,1966,5.3563013,8.5855861e-06,5.3562968,3.3664342,1.5915012,1.4435943
1967,1967,5.3537596,8.5857145e-06,5.3537551,3.3650246,1.5915016,1.4435958
1968,1968,5.3512203,8.5857137e-06,5.3512158,3.3636165,1.591502,1.4435973
1969,1969,5.3486834,8.5857129e-06,5.3486789,3.3622099,1.5915024,1.4435988
1970,1970,5.3461488,8.5855809e-06,5.3461444,3.3608048,1.5915027,1.4436003
1971,1971,5.3436167,8.5855797e-06,5.3436122,3.3594013,1.5915031,1.4436018
1972,1972,5.341087,8.5855784e-06,5.3410825,3.3579992,1.5915035,1.4436033
1973,1973,5.3385597,8.5857097e-06,5.3385552,3.3565987,1.5915039,1.4436048
1974,1974,5.3360347,8.5859637e-06,5.3360303,3.3551996,1.5915043,1.4436062
1975,1975,5.3335122,8.5857082e-06,5.3335077,3.353802,1.5915047,1.4436077
1976,1976,5.330992,8.5855733e-06,5.3309875,3.352406,1.5915051,1.4436092
1977,1977,5.3284742,8.5855721e-06,5.3284697,3.3510114,1.5915054,1.4436107
1978,1978,5.3259588,8.5855708e-06,5.3259543,3.3496184,1.5915058,1.4436122
1979,1979,5.3234457,8.5855695e-06,5.3234412,3.3482268,1.5915062,1.4436137
1980,1980,5.3209351,8.5854501e-06,5.3209306,3.3468367,1.5915066,1.4436151
1981,1981,5.3184267,8.5857035e-06,5.3184222,3.3454481,1.591507,1.4436166
1982,1982,5.3159208,8.5855658e-06,5.3159163,3.3440609,1.5915074,1.4436181
1983,1983,5.3134172,8.5854481e-06,5.3134127,3.3426753,1.5915077,1.4436196
1984,1984,5.3109159,8.5855632e-06,5.3109114,3.3412911,1.5915081,1.4436211
1985,1985,5.308417,8.585562e-06,5.3084125,3.3399084,1.5915085,1.4436225
1986,1986,5.3059205,8.5855607e-06,5.305916,3.3385272,1.5915089,1.443624
1987,1987,5.3034263,8.5856988e-06,5.3034218,3.3371475,1.5915093,1.4436255
1988,1988,5.3009344,8.585698e-06,5.3009299,3.3357692,1.5915097,1.4436269
1989,1989,5.2984449,8.585557e-06,5.2984404,3.3343924,1.59151,1.4436284
1990,1990,5.2959577,8.5855558e-06,5.2959532,3.3330171,1.5915104,1.4436299
1991,1991,5.2934728,8.5855545e-06,5.2934683,3.3316432,1.5915108,1.4436313
1992,1992,5.2909903,8.5855533e-06,5.2909858,3.3302708,1.5915112,1.4436328
1993,1993,5.2885101,8.585552e-06,5.2885056,3.3288998,1.5915116,1.4436343
1994,1994,5.2860322,8.5855508e-06,5.2860277,3.3275303,1.5915119,1.4436357
1995,1995,5.2835566,8.5855496e-06,5.2835521,3.3261623,1.5915123,1.4436372
1996,1996,5.2810833,8.5855483e-06,5.2810788,3.3247957,1.5915127,1.4436386
1997,1997,5.2786124,8.5855471e-06,5.2786079,3.3234305,1.5915131,1.4436401
1998,1998,5.2761438,8.5855459e-06,5.2761393,3.3220668,1.5915135,1.4436415
1999,1999,5.2736774,8.5855447e-06,5.2736729,3.3207046,1.5915138,1.443643
2000,2000,5.2712134,8.5854368e-06,5.2712089,3.3193438,1.5915142,1.4436444
